TIME1,FT101,PI101,PI102,PT101,TT101,LV101,PV101A,PV101B,FV101
24,20259.53069,0.478140236,1.524988177,0.499844727,40.06696016,50.12684013,0,0.988279399,49.28284116
25,20215.34395,0.477435459,1.523459838,0.500880355,39.99714881,50.13591887,0,0.407548942,49.33975794
26,20215.4668,0.477061941,1.52697035,0.49895281,40.00647422,50.14256686,0,0.640229118,49.3257715
27,20209.37842,0.47633561,1.52680092,0.498590576,40.07511808,50.14887802,0,0.210409749,49.32211269
28,20173.53324,0.475691921,1.521428031,0.499645472,39.83516227,50.15582077,0,0.122966379,49.36835885
29,20139.3777,0.475431652,1.5181177,0.500378002,40.07663024,50.1644168,0,0.353093597,49.41408754
30,20144.53872,0.475375315,1.521372641,0.497541234,39.88532163,50.1727481,0,0.516329154,49.39657944
31,20160.04779,0.474719064,1.524116415,0.494821479,39.99114361,50.17948966,0.121283054,0,49.36152186
32,20283.67118,0.473636784,1.541658452,0.489702883,40.033358,50.18599899,0.748110814,0,49.14556949
33,20341.06377,0.471621409,1.544206504,0.490665946,39.87676283,50.19414277,1.930836261,0,49.03191326
34,20315.76377,0.470253863,1.535099237,0.489891935,40.00207583,50.20271406,1.77029972,0,49.05218438
35,20265.50405,0.469108088,1.5285579,0.493857572,39.98022573,50.21619553,1.996176507,0,49.11560767
36,20238.58673,0.469011361,1.52874386,0.49990006,39.81324486,50.22785419,1.157519697,0,49.14340583
37,20095.01522,0.470113079,1.510690641,0.501417871,39.35911214,50.23570237,0,0.171277998,49.36703928
38,20050.73169,0.471437873,1.511333143,0.502451243,39.05167169,50.24266524,0,0.51299487,49.43464609
39,20006.18481,0.472623413,1.510130048,0.504209547,39.11299501,50.25090435,0,0.753818433,49.50552527
40,19993.76127,0.473914496,1.510432457,0.506477074,39.27308926,50.25384816,0,1.163797798,49.52580222
41,20005.7539,0.475387112,1.513098175,0.505387226,39.49061785,50.25990454,0,1.698277717,49.50624577
42,20082.47105,0.476320142,1.523563046,0.500348011,39.51624572,50.26643359,0,1.488140815,49.37822018
43,20165.4197,0.475983573,1.53167215,0.50141985,39.78862118,50.27359244,0,0.381427665,49.23491547
44,20255.54313,0.475907746,1.539497478,0.501604573,39.83240258,50.28180258,0,0.625041345,49.07436321
45,20253.31371,0.475866799,1.533717069,0.500907542,39.62440729,50.29302366,0,0.674505533,49.06171821
46,20252.42368,0.475785211,1.532578293,0.50382088,39.50904854,50.30527503,0,0.526150243,49.04698714
47,20200.63279,0.476304254,1.526339006,0.50312727,39.35006839,50.31843229,0,1.188099408,49.11701207
48,20154.18999,0.476627019,1.52260364,0.502468107,39.30222204,50.32836647,0,1.052705204,49.18145239
49,20180.28481,0.476759727,1.530428511,0.501942283,39.31913763,50.33836376,0,0.921264003,49.12816246
50,20209.81214,0.476677128,1.534825585,0.498002475,39.24101512,50.34665042,0,0.816265291,49.06749075
51,20207.86685,0.475812994,1.532277409,0.499130686,39.17136836,50.35468926,0.061478989,0,49.05729973
52,20174.71132,0.47539001,1.526901218,0.498289368,39.31324884,50.36590326,0,0.181946344,49.09916705
53,20263.88379,0.474921813,1.542465347,0.498793457,39.07025514,50.37760715,0.012552115,0,48.93960254
54,20353.20662,0.474505677,1.553184739,0.49628607,39.40492598,50.38774094,0,0.091711347,48.77408079
55,20407.49526,0.473644429,1.555224606,0.497062463,39.04415654,50.39640711,0.480340361,0,48.66113928
56,20282.63812,0.473152165,1.532689215,0.500590024,39.04459555,50.41056439,0.325690286,0,48.84282186
57,20074.20736,0.473665135,1.507415508,0.500073448,39.28657006,50.42598085,0,0.453618267,49.17156179
58,19850.72718,0.474095996,1.487935578,0.500102551,39.36212986,50.4401148,0,0.340375553,49.53868354
59,19648.83958,0.474485989,1.473120821,0.500562081,39.74829879,50.44660738,0,0.347342165,49.88417798
60,19453.31722,0.474902157,1.457688061,0.500306946,39.50428559,50.44810979,0,0.451530261,50.23200145
61,19345.72541,0.475219071,1.453122183,0.499299413,39.63353823,50.44769732,0,0.39708865,50.44602191
62,19237.18025,0.475212846,1.444396238,0.495883386,39.89931432,50.44635516,0,0.171578299,50.66851465
63,19213.00422,0.474549321,1.445097747,0.496444487,39.81967471,50.44315088,0.602589116,0,50.75756403
64,19187.73099,0.474067248,1.442608708,0.49702192,40.12207752,50.44160401,0.498702273,0,50.8499864
65,19069.03379,0.473801917,1.426179092,0.497543964,39.96607172,50.43860603,0.388046456,0,51.09948376
66,18962.22276,0.473821745,1.415640925,0.493311982,40.05206317,50.43758937,0.286704799,0,51.33679915
67,18907.70319,0.473004284,1.413583163,0.494132139,40.03122651,50.43601616,1.254525101,0,51.49393745
68,18871.03063,0.472463346,1.411254313,0.494472407,40.34524995,50.42897923,1.106363652,0,51.62486759
69,19089.28496,0.472089807,1.440783259,0.494211709,40.26342802,50.42076468,1.061906581,0,51.33394644
70,19126.36925,0.471450808,1.435592913,0.491333238,40.13134267,50.41387682,1.151095631,0,51.33052393
71,19135.84232,0.470528858,1.428878579,0.490500013,40.06444795,50.40676607,1.832026402,0,51.37067311
72,19088.04412,0.469687668,1.421066628,0.488396678,40.18208278,50.41033277,2.06758586,0,51.50551542
73,18934.58971,0.468634846,1.402502018,0.489253564,40.08184723,50.40737263,2.594137942,0,51.81922873
74,18781.0064,0.468096277,1.389082986,0.48732821,39.68766443,50.40154225,2.464728367,0,52.14297761
75,18702.5271,0.467308027,1.38685355,0.48569132,39.61554999,50.39362668,2.958001151,0,52.35158275
76,18734.39223,0.466280959,1.394990246,0.488580554,39.61093291,50.37993623,3.396814586,0,52.38159745
77,18828.42132,0.465922256,1.404964603,0.487018914,39.59688127,50.36430561,2.823990079,0,52.30613193
78,18873.11915,0.465249735,1.40414393,0.488584448,39.50560346,50.35055835,3.238946773,0,52.30673578
79,19002.70945,0.465076431,1.415392101,0.487335527,39.71194509,50.3405961,2.9573149,0,52.1632179
80,19084.90351,0.464586395,1.418945977,0.490583619,39.76461971,50.33305265,3.301732141,0,52.09027357
81,19280.12966,0.464862957,1.437610997,0.490590506,39.96331481,50.32315564,2.638942104,0,51.82398343
82,19469.69751,0.464945485,1.452807831,0.487256635,40.2499701,50.31688862,2.689179084,0,51.55461424
83,19639.9243,0.46429946,1.463453849,0.48659117,40.08828514,50.30971265,3.492719267,0,51.30529622
84,19790.33221,0.463647394,1.473336082,0.483072191,40.21123811,50.30774754,3.712870011,0,51.07806231
85,19983.82851,0.462407443,1.491189224,0.483343484,40.48296378,50.30753272,4.580148425,0,50.76950319
86,20232.9902,0.461383479,1.516374982,0.483570517,40.17895348,50.30739575,4.61207476,0,50.35593312
87,20355.74239,0.460497211,1.520338313,0.486495562,40.60531727,50.30784493,4.652489582,0,50.1367621
88,20395.73276,0.460473696,1.517283684,0.488494325,40.89758966,50.31173262,4.083254151,0,50.04745062
89,20539.34641,0.460935671,1.536967235,0.488205542,40.85587714,50.32031787,3.706807448,0,49.78315061
90,20695.62971,0.46109783,1.555757792,0.489490883,40.85420263,50.32550713,3.835209282,0,49.48857702
91,20875.61241,0.461423211,1.574617608,0.493186599,40.75204139,50.3278559,3.610234386,0,49.1445655
92,21081.28837,0.462376175,1.597145284,0.490786662,40.78970766,50.33626392,2.83465071,0,48.74628152
93,21149.45942,0.462589657,1.596884837,0.491115285,40.62846704,50.34762197,3.413310199,0,48.56364244
94,21165.6096,0.46294797,1.595034595,0.492777642,40.71578907,50.36138728,3.389879086,0,48.46320314
95,21194.25517,0.463620485,1.601907991,0.493824583,40.44776031,50.37851894,3.063883345,0,48.34093789
96,21173.40077,0.4643284,1.600767837,0.492320225,40.58315632,50.39169863,2.867521268,0,48.29920728
97,21146.10573,0.464638069,1.599737998,0.496226245,40.72562506,50.4033827,3.240718751,0,48.26952857
98,21040.01116,0.46568288,1.587478582,0.49567507,40.76122366,50.41705512,2.402149992,0,48.37271918
99,20834.86475,0.466500543,1.563110033,0.496656379,40.97274008,50.42958696,2.547195522,0,48.64752209
100,20629.97726,0.467493206,1.545132689,0.495686935,40.7884599,50.44197348,2.349697545,0,48.93502353
101,20493.34452,0.468128545,1.539193354,0.496083475,40.84434333,50.45120662,2.586697167,0,49.12206187
102,20359.63135,0.468665653,1.529374934,0.499642066,40.95399815,50.45511065,2.520999044,0,49.31298653
103,20298.74276,0.469833395,1.528123337,0.503219651,40.98850641,50.45761674,1.740077719,0,49.39128873
104,20261.56772,0.471436017,1.52717317,0.505950651,40.69963627,50.46208162,0.935300956,0,49.43402847
105,20234.39785,0.473248471,1.524921734,0.504818011,40.43232358,50.46565553,0.301752345,0,49.46249879
106,20104.83902,0.47447856,1.507102111,0.502259659,40.54526402,50.47120297,0.524434224,0,49.66308322
107,20031.1867,0.475082489,1.50202744,0.498711875,40.59312253,50.47753447,1.07484351,0,49.77893099
108,20042.93488,0.474821906,1.509555769,0.497742874,40.36692212,50.48372358,1.86244066,0,49.75738606
109,20130.74914,0.474318671,1.522636908,0.501378097,40.49445416,50.4847812,2.088035087,0,49.60851531
110,20163.25623,0.474557068,1.522252075,0.501999247,40.62188536,50.48693548,1.280706542,0,49.54605556
111,20139.17638,0.474929701,1.514904216,0.503254501,40.72713987,50.4929532,1.133057636,0,49.57567603
112,20008.40048,0.475551092,1.49683978,0.505656171,40.52572331,50.50244942,0.839001953,0,49.78437984
113,20019.64428,0.476652882,1.505349206,0.509344184,40.90948968,50.50997681,0.279525547,0,49.76513254
114,20058.51606,0.478125127,1.513849286,0.509856523,40.81109236,50.51489948,0,0.583230326,49.69919266
115,20101.16181,0.479351067,1.517349807,0.507942851,40.44855115,50.51510315,0,0.750155647,49.6244851
116,20107.53009,0.479956985,1.515161443,0.510837622,40.43387367,50.52095949,0,0.372833508,49.60741393
117,20056.00364,0.481058888,1.506620198,0.512179575,40.34067287,50.52905656,0,1.069290112,49.686272
118,20125.94267,0.482276679,1.519553987,0.510349562,40.3973667,50.53711472,0,1.431507332,49.56630924
119,20164.66372,0.482747319,1.523671069,0.50767424,40.606197,50.54394151,0,1.085827137,49.49381708
120,20201.58066,0.48259994,1.525549523,0.505592505,40.82197882,50.54824091,0,0.539464685,49.42184881
121,20199.56775,0.48207872,1.523143392,0.505175584,40.82790048,50.55786281,0,0.112241703,49.41229713
122,20297.33734,0.481612181,1.537666846,0.503390775,40.72152875,50.56719128,0,0.048984723,49.23683619
123,20413.31671,0.480764196,1.551551248,0.500994935,40.73278702,50.57613215,0.325024033,0,52.35281694
124,20546.65056,0.47955596,1.564726405,0.498175055,41.02972987,50.58381164,0.846636637,0,52.23249715
125,20601.19981,0.477994871,1.565306787,0.498890362,41.01402556,50.5960615,1.477047459,0,52.23474154
126,20886.05102,0.476625451,1.564849736,0.499602365,41.11384034,50.6104262,1.32578277,0,51.85027235
127,21121.61308,0.475690391,1.56691676,0.497914435,41.12924663,50.62624889,1.171329238,0,51.52958981
128,21260.92151,0.4745858,1.560754015,0.49842114,41.07588278,50.65274335,1.55414442,0,51.35399735
129,21284.35122,0.473900345,1.54928569,0.502250593,41.21461804,50.67933649,1.451353044,0,51.36231133
130,21349.51578,0.474218143,1.55409977,0.502602661,41.27483422,50.70746436,0.596495205,0,51.29967903
131,21417.31782,0.474473985,1.560963675,0.507102469,41.36243256,50.73270626,0.504725412,0,51.22848742
132,21462.55281,0.475541905,1.562992574,0.506414811,41.26472537,50.75473971,0,0.524295856,51.19050806
133,21531.95227,0.476276216,1.569647115,0.507985291,40.936089,50.78008309,0,0.408292545,51.10942398
134,21631.46168,0.477139764,1.580505636,0.50807396,40.7432791,50.80756519,0,0.797717157,50.97379537
135,21638.25967,0.477792572,1.5754084,0.505280557,40.58570688,50.83514765,0,0.861631282,50.98606997
136,21637.82216,0.477847688,1.572837671,0.507779614,40.44375963,50.86495076,0,0.276125555,51.00994937
137,21490.23491,0.478405307,1.551550294,0.511956601,40.38640634,50.89765843,0,0.868706006,51.27871393
138,21353.9719,0.479847189,1.538231615,0.513110206,40.45563574,50.92765166,0,1.853404537,51.53808055
139,21325.28153,0.481251112,1.5431726,0.509796638,40.61857819,50.95788348,0,2.179303593,51.62716713
140,21232.26364,0.481590426,1.53241465,0.511497803,40.64097948,50.98257771,0,1.504200186,51.82513087
141,21307.82452,0.482285897,1.54581957,0.513174058,40.39726867,51.00684372,0,1.941694535,51.7485327
142,21464.75552,0.483014264,1.565895858,0.512545746,40.40000044,51.03618508,0,2.382927878,51.53169874
143,21632.66613,0.483343808,1.579746261,0.510247206,40.13771114,51.06282701,0,2.313700942,51.28655114
144,21757.77768,0.48312513,1.586056815,0.511908413,40.1960484,51.09625885,0,1.864381767,51.10187488
145,21844.98813,0.483309295,1.589920771,0.513600903,39.92149578,51.13531705,0,2.295343459,50.97225893
146,21816.75713,0.483814402,1.580152097,0.512382855,39.8317161,51.17616476,0,2.742496314,51.02915607
147,21896.10192,0.484086158,1.592924838,0.510474501,40.06589427,51.21692993,0,2.542631316,50.90885389
148,21826.20799,0.483796115,1.580730973,0.510830308,40.1354985,51.25780979,0,2.180403357,51.03180686
149,21765.77033,0.483775651,1.573182237,0.512316721,40.29688118,51.29510563,0,2.318247475,51.14349782
150,21773.78816,0.484080121,1.579485022,0.509758514,40.19788083,51.33789454,0,2.713000439,51.14514684
151,21704.22945,0.483719884,1.569732905,0.510114174,39.90882168,51.37600945,0,2.203866683,51.27537009
152,21716.44927,0.483594374,1.573598249,0.509798486,39.63456291,51.41369658,0,2.337739709,51.27396563
153,21712.88552,0.483360812,1.573584084,0.508333444,39.2889427,51.45544718,0,2.322180141,51.29804296
154,21728.87439,0.482883423,1.57475604,0.506355166,38.88777117,51.49422658,0,2.045704906,51.2898128
155,21734.02564,0.482096599,1.574178771,0.507360847,39.21432782,51.53615619,0,1.645437043,51.29859316
156,21630.83599,0.481675153,1.557793025,0.503777119,39.0897812,51.57848154,0,1.90717143,51.48732311
157,21537.03618,0.480752152,1.547991247,0.502663051,39.35131138,51.62168598,0,1.139525461,51.66703248
158,21456.47624,0.479803265,1.542281639,0.501752407,39.69838696,51.66507224,0,0.909077304,51.8307139
159,21339.09145,0.478850314,1.529739506,0.500812901,39.56433371,51.70375358,0,0.71837387,52.06082772
160,21202.64202,0.47796326,1.515526209,0.496314215,39.605515,51.74211822,0,0.516153438,52.33017771
161,21093.49335,0.476405481,1.506676333,0.498096987,39.37532709,51.78107202,0.493829298,0,52.56283202
162,21014.59644,0.475508999,1.501116548,0.497266291,39.30303702,51.81761338,0.112086038,0,52.75213289
163,20985.11507,0.474610075,1.500180339,0.495834799,39.18541356,51.8521426,0.309874571,0,52.86425573
164,20907.35047,0.473566763,1.48991989,0.489435228,38.882544,51.88684386,0.647711287,0,53.05860865
165,20727.57323,0.471520039,1.467215846,0.490376811,38.60766243,51.92205389,2.113723144,0,53.42768755
166,20610.69047,0.470218333,1.458410434,0.493245236,39.03797684,51.95854558,1.959502501,0,53.70361578
167,20652.94008,0.469709903,1.470291013,0.487917225,39.04135254,51.9923024,1.365600102,0,53.72222823
168,20622.10171,0.468056998,1.463987511,0.484965924,38.91247847,52.02016869,2.604217861,0,53.85975512
169,20650.06214,0.466229523,1.464890124,0.485078441,38.81924595,52.04912259,3.336191569,0,53.90141446
170,20570.6279,0.464751389,1.45210061,0.485915563,38.92232993,52.08467259,3.393506244,0,54.11998905
171,20542.95471,0.463845668,1.449023284,0.487428831,39.01827194,52.11678397,3.286803914,0,54.25751705
172,20649.46738,0.463389154,1.463923532,0.486702964,39.31842277,52.15018732,3.023026315,0,54.17353087
173,20835.99556,0.462708223,1.482637098,0.484713727,39.51836635,52.17920085,3.255850746,0,53.94958206
174,20919.98408,0.461651688,1.481803853,0.488507876,39.41168445,52.2092463,3.777557363,0,53.88432144
175,20942.40505,0.46166455,1.476314706,0.491157762,39.11492617,52.24567199,3.006051317,0,53.91613397
176,20969.06363,0.462271508,1.476997945,0.491278671,39.03824698,52.28667588,2.471708659,0,53.93946017
177,20986.6524,0.462756277,1.477537726,0.491414131,39.35241096,52.32417429,2.493076142,0,53.97617239
178,20976.51709,0.463166449,1.474304675,0.490438901,39.41510043,52.35924123,2.51049714,0,54.05789179
179,20896.43615,0.463329081,1.463112105,0.490425722,39.44673163,52.39532543,2.777633857,0,54.25664938
180,20752.1876,0.463540873,1.447011947,0.490236775,39.33297166,52.43164292,2.833191588,0,54.56730705
181,20572.01253,0.463763182,1.430244708,0.490182707,39.64909364,52.46685111,2.928457711,0,54.94697837
182,20459.61696,0.46399566,1.424157431,0.489264445,39.63724655,52.49873607,2.994347861,0,55.22539579
183,20299.17894,0.463948645,1.409959573,0.490189204,39.61503312,52.52688298,3.25541103,0,55.59094917
184,20281.75863,0.464171818,1.413116877,0.487441239,39.63046753,52.55208318,3.105923333,0,55.72878912
185,20438.50839,0.463675812,1.433416239,0.484191256,39.84261507,52.57873059,3.77954892,0,55.57792497
186,20608.92174,0.462416399,1.445751501,0.485455242,40.03517918,52.60194991,4.581493301,0,55.39429261
187,20713.54292,0.461628411,1.446570501,0.48425214,39.79013433,52.62939919,4.383412575,0,55.30923198
188,20779.03024,0.460821895,1.446002966,0.487736861,39.44064137,52.66478964,4.734708258,0,55.28259433
189,20773.37382,0.460899507,1.440272781,0.485017439,39.82558043,52.701476,4.035516861,0,55.37014868
190,20845.88,0.460477409,1.44772784,0.487938386,39.87960611,52.73577912,4.716193677,0,55.32800248
191,20918.16093,0.460628194,1.453607951,0.487219257,40.05673463,52.76901735,4.139924292,0,55.28159069
192,21000.74505,0.460576768,1.458785581,0.490448214,39.96195003,52.79988171,4.368426838,0,55.21340841
193,21160.33457,0.461164294,1.473810527,0.491603169,40.02312383,52.83432033,3.710591134,0,55.01180376
194,21297.20628,0.461754554,1.48297588,0.493673308,40.16082494,52.86993435,3.502683464,0,54.83778783
195,21298.49623,0.462632086,1.47421193,0.493460226,40.11632572,52.90635146,3.082049747,0,54.88062014
196,21306.53633,0.463433034,1.472591522,0.49667758,39.92194849,52.94729717,3.164896562,0,54.91213767
197,21381.9179,0.464707713,1.482587266,0.499604529,40.25986862,52.98895035,2.475352067,0,54.8310844
198,21409.21119,0.466210105,1.482906581,0.500555039,40.35897795,53.02549457,1.83359837,0,54.82522563
199,21429.25189,0.467641741,1.482460717,0.501440548,40.53455755,53.06261737,1.621433361,0,54.82968838
200,21412.71004,0.468977233,1.478840822,0.501607153,40.72424119,53.10396981,1.418698464,0,54.89374191
201,21392.80051,0.470110607,1.476238551,0.499386128,40.71815872,53.144156,1.37320598,0,54.96445792
202,21389.87952,0.470579975,1.476559635,0.499200858,40.90363653,53.18411497,1.865207795,0,55.00817922
203,21335.07976,0.470897583,1.469379198,0.501856177,41.11849629,53.22301423,1.910362517,0,55.13841372
204,21151.11589,0.471744098,1.447631643,0.504270001,41.13406639,53.26174502,1.315983367,0,55.4870845
205,21069.18149,0.473072021,1.444563729,0.504403388,40.75232612,53.30142736,0.76145691,0,55.67775192
206,21042.84814,0.47407473,1.446920863,0.50019103,40.53779428,53.33891563,0.707893166,0,55.781143
207,20998.89887,0.473966001,1.442014624,0.501063533,40.33291756,53.36989775,1.633561349,0,55.9155323
208,20873.64817,0.474094586,1.426949488,0.501774768,40.38683244,53.40389775,1.435761115,0,56.18801994
209,20769.58676,0.474453635,1.418153306,0.504829918,40.72023753,53.44039252,1.269528202,0,56.43326464
210,20745.10447,0.475352691,1.419844788,0.506132913,40.68230173,53.47523509,0.570830633,0,56.55274963
211,20765.05033,0.476248379,1.423191738,0.507030708,41.06405622,53.50555769,0.250440852,0,56.59987303
212,20845.10298,0.477098144,1.430481498,0.507787719,40.88969896,53.53558967,0.014257029,0,56.5457022
213,20863.66358,0.477863591,1.427609759,0.506782666,40.91121495,53.56865667,0,0.195117792,56.58873076
214,20827.32396,0.478334842,1.419628326,0.506347835,40.85832771,53.6034346,0,0.011310872,56.72192543
215,20931.3778,0.478694809,1.432108086,0.505943846,40.47713521,53.6407296,0.049438939,0,56.6238311
216,20888.20818,0.478735698,1.422854435,0.503453797,40.52995104,53.67571818,0.105625222,0,56.76405717
217,20775.84792,0.478411486,1.40788015,0.501912541,40.3887248,53.70787448,0.634440222,0,57.02217932
218,20721.54975,0.477957049,1.405391232,0.501006715,40.72025447,53.74625091,0.962997498,0,57.19087722
219,20709.72714,0.477349398,1.406800102,0.502005017,40.62857244,53.77908305,1.156742241,0,57.29237085
220,20750.65643,0.477013632,1.411300829,0.505263768,40.59508018,53.80718609,0.9260883,0,57.30684198
221,20829.26552,0.477343662,1.417603074,0.503533793,40.50833333,53.83727298,0.180212449,0,57.25599443
222,20895.08268,0.477212023,1.420185106,0.505531687,40.55655161,53.86900472,0.541370882,0,57.22140169
223,21072.44243,0.477510718,1.436274285,0.506015574,40.53416665,53.90257363,0.071410042,0,56.99698978
224,21121.94191,0.47770457,1.433662112,0.50625182,40.60321365,53.93798794,0,0.068130696,56.97398633
225,21189.73336,0.478014988,1.435896513,0.509845047,40.74413455,53.97322132,0,0.154489989,56.91737706
226,21366.70266,0.478966978,1.454134911,0.509149587,40.95940407,54.01398803,0,0.999147641,56.67475722
227,21606.82062,0.479425626,1.475828165,0.506958431,40.40468222,54.05083244,0,0.896469115,56.31573196
228,21773.60008,0.479240877,1.483809717,0.50723859,40.43949623,54.08833202,0,0.452686146,56.06337442
229,21799.01908,0.479198698,1.47637744,0.511248051,40.86752331,54.13227076,0,0.554133323,56.03556679
230,21834.77385,0.480107679,1.478023469,0.511091685,40.73053779,54.18097714,0,1.498079114,55.98893365
231,21754.12703,0.480776491,1.467561687,0.51074102,40.83062405,54.22836196,0,1.524682861,56.13370443
232,21819.87753,0.481350424,1.479024985,0.511366735,40.82237524,54.27072692,0,1.506612159,56.04003145
233,21863.1775,0.481782365,1.484115114,0.513034513,40.46293054,54.31435141,0,1.706786502,55.97950815
234,21830.77242,0.482453859,1.476692388,0.511500293,40.19684973,54.3539483,0,2.145387402,56.04218684
235,21869.32139,0.482786128,1.481995935,0.509039815,40.25929283,54.39957346,0,1.871110779,55.98887191
236,21813.5319,0.482481202,1.474261005,0.511678756,40.05740402,54.44578386,0,1.379524484,56.09006906
237,21771.6016,0.48285645,1.4701442,0.513468479,39.88911314,54.48823463,0,2.024324646,56.17177505
238,21788.93369,0.483521847,1.475125971,0.514667534,40.10402814,54.53386481,0,2.492140459,56.15755194
239,21868.74648,0.484218501,1.485129518,0.512535404,39.75374577,54.57618742,0,2.836603969,56.0382517
240,21843.14342,0.484271943,1.477870673,0.512434765,39.65174233,54.61833827,0,2.436480049,56.08925541
241,21833.10638,0.484410358,1.475617002,0.513225003,39.95038177,54.66347085,0,2.482730614,56.11599588
242,21812.7665,0.484677204,1.474155609,0.51233506,40.13872663,54.71179151,0,2.729320651,56.16052263
243,21744.17926,0.48471113,1.466378185,0.512297922,40.06749102,54.75588619,0,2.601375994,59.61463473
244,21794.16483,0.48479508,1.475457716,0.514081792,40.3067507,54.80011524,0,2.660844072,59.67583128
245,21866.29324,0.485092727,1.483777425,0.511641159,40.22706756,54.84445544,0,3.130745428,59.69698305
246,22098.35402,0.484483397,1.477876457,0.514786779,40.01116899,54.88636759,0,2.657832457,59.44739115
247,22149.49605,0.484718841,1.458373366,0.517892563,39.66189251,54.93312177,0,3.431196112,59.48399616
248,22134.11987,0.485694015,1.44214924,0.51689934,39.773682,54.99415187,0,4.212877813,59.62801436
249,22213.96894,0.486364537,1.446854165,0.518957102,39.73098995,55.05244131,0,4.087315183,59.61456185
250,22193.77452,0.487177989,1.439273777,0.518291856,39.61528048,55.10494824,0,4.644286856,59.76247135
251,22276.16715,0.48778436,1.445581965,0.517539476,39.44291345,55.15438416,0,4.598537855,59.74096844
252,22379.23239,0.488016817,1.453275417,0.518013387,39.47419951,55.20929048,0,4.529481354,59.67979319
253,22474.65472,0.488238193,1.457307054,0.516718156,39.51473326,55.26113776,0,4.732815345,59.62473955
254,22633.22391,0.488156353,1.469194335,0.517284957,39.58488164,55.3172323,0,4.539814537,59.45850252
255,22753.99289,0.488111281,1.474959742,0.522565774,39.63929423,55.37603908,0,4.759577928,59.34501661
256,22868.52178,0.489138278,1.480504485,0.525197461,39.25532302,55.43534325,0,6.045469499,59.23418499
257,22948.60942,0.490475464,1.483427942,0.522579385,39.05151879,55.49890289,0,6.763026712,59.17333376
258,22958.14888,0.491030725,1.479265159,0.519131271,39.33295247,55.56300934,0,6.311236598,59.2247491
259,22885.80132,0.490850986,1.468555334,0.522536416,39.18951173,55.62823706,0,5.657873466,59.41181391
260,22826.84953,0.491479675,1.463722294,0.515726662,39.30154928,55.69371634,0,6.530955708,59.5812184
261,22937.09439,0.490610769,1.479759846,0.515709847,39.2105775,55.7572862,0,5.119306451,59.47285259
262,23132.38697,0.489712687,1.499250385,0.513156319,39.13902073,55.81762394,0,5.202011365,59.21591169
263,23351.96582,0.488356589,1.515055491,0.514226772,39.6069972,55.87853102,0,4.712594814,58.90605973
264,23471.97874,0.487438489,1.516940748,0.513905968,39.63276073,55.94739454,0,5.026341789,58.74783241
265,23644.18353,0.486721807,1.529915562,0.51356411,39.75866484,56.02177715,0,5.032247628,58.495077
266,23842.55742,0.485996795,1.547416011,0.51001153,39.67604567,56.09879151,0,5.031641616,58.18775509
267,23950.96134,0.484620358,1.551095611,0.51104927,39.51226769,56.17344918,0,4.305137324,58.0174473
268,23920.60769,0.483798164,1.540337189,0.511976064,39.55509897,56.25197399,0,4.594211116,58.07109425
