TIME1,FT101,PI101,PI102,PT101,TT101,LV101,PV101A,PV101B,FV101
35,20250.88038,0.474551383,1.519498933,0.498912516,38.29719006,50.02631424,0.561791798,0,49.9216056
36,20412.66378,0.474220975,1.536605767,0.498502016,38.35187078,50.03221885,0.182067552,0,49.63634168
37,20549.27446,0.473798424,1.549064023,0.4993772,38.1803644,50.04074225,0.280616646,0,49.38261102
38,20654.88982,0.47362447,1.557094105,0.495506479,38.34565258,50.04981651,0.091501468,0,49.1717135
39,20701.51782,0.47272539,1.558680578,0.499660019,38.7023499,50.06223278,0.967774441,0,49.05221156
40,20744.28267,0.472880919,1.563476587,0.50041845,38.72659965,50.07549173,0.055865507,0,48.93615371
41,20785.72308,0.473146985,1.569640125,0.502374121,38.60115211,50.08872645,0,0.113290622,48.81956278
42,20820.95207,0.473734012,1.574563504,0.504980214,38.70175743,50.10074775,0,0.556596051,48.71065546
43,20706.10849,0.474722452,1.556428853,0.505153101,38.69869451,50.1136248,0,1.157327738,48.84921425
44,20627.68841,0.475718244,1.55078966,0.507279946,38.88734773,50.12768809,0,1.223704749,48.93451432
45,20536.97874,0.47692415,1.545171103,0.507312158,38.86294561,50.14238179,0,1.731650453,49.04528314
46,20556.32612,0.477903611,1.554824906,0.506932343,38.79877448,50.15096786,0,1.778953998,48.97872246
47,20572.74451,0.47850614,1.558754551,0.509174525,39.11555028,50.16041298,0,1.733522551,48.9157974
48,20578.18877,0.47943252,1.558147965,0.510094441,38.93527361,50.16976391,0,2.277262534,48.8700825
49,20514.25157,0.480384072,1.54822411,0.512906991,39.18778193,50.18348427,0,2.535163527,48.93946991
50,20537.37229,0.481788942,1.555468859,0.512899853,39.01208135,50.19781772,0,3.224912899,48.86808494
51,20510.10022,0.482821104,1.55266025,0.5140145,38.93980058,50.21162059,0,3.294291687,48.87907384
52,20531.90852,0.483912656,1.557081812,0.512870078,38.52451944,50.22267637,0,3.616593767,48.81013841
53,20501.16909,0.484518981,1.552752418,0.513775823,38.51471819,50.23755065,0,3.435606377,48.82724667
54,20639.35227,0.485234714,1.575857892,0.511867572,38.56218792,50.25114815,0,3.710637411,48.56523505
55,20794.95158,0.485239783,1.595533082,0.510733603,38.92501926,50.26656675,0,3.356093747,48.26539925
56,20832.52851,0.484954831,1.591099711,0.509655498,39.01209627,50.28039037,0,3.165655478,48.15199433
57,20720.46663,0.484644413,1.569866728,0.509313079,39.27284882,50.30171567,0,2.981577432,48.28518347
58,20548.71335,0.484501946,1.550318593,0.508339993,38.86837035,50.32601982,0,2.957467349,48.52487106
59,20305.83146,0.484273446,1.526035293,0.513028451,38.96639084,50.3457612,0,2.789258311,48.89390888
60,20153.8647,0.485129825,1.518892463,0.509175187,39.09588375,50.35905379,0,3.892375501,49.12720836
61,20014.97763,0.48498171,1.510051262,0.506619073,39.44795384,50.36936553,0,3.09512109,49.34846911
62,20001.74675,0.484359156,1.515957826,0.506941803,39.46295035,50.37560916,0,2.569180763,49.36952672
63,19950.59166,0.483820548,1.51028598,0.504267453,39.35065553,50.38396964,0,2.678361362,49.45453699
64,19849.5333,0.482903072,1.49619084,0.49767333,39.32577177,50.39185406,0,2.113475422,49.62586023
65,19819.10264,0.480940583,1.496102746,0.498698337,39.2037648,50.4036006,0,0.649971637,49.68612672
66,19764.42948,0.479510326,1.490858798,0.499263284,39.4652537,50.41327039,0,0.868314048,49.7886803
67,19682.73974,0.478505906,1.480996613,0.500462245,39.30189591,50.41918548,0,0.988550279,49.93968853
68,19485.62848,0.477997004,1.457226789,0.499340778,38.72094613,50.42730594,0,1.254864164,50.28798632
69,19328.45912,0.477517396,1.444452921,0.497201945,38.82564721,50.43419104,0,1.004515646,50.58243592
70,19103.44767,0.47670024,1.423488047,0.495107041,38.79416659,50.43867986,0,0.518583126,50.99983359
71,18937.77909,0.475726596,1.411732748,0.494912651,39.14515719,50.43683701,0,0.030793042,51.33288546
72,18785.52363,0.474894882,1.400807588,0.49169674,38.79949438,50.43451974,0.039953234,0,51.65422068
73,18755.1193,0.473596873,1.403386297,0.491264249,38.75049447,50.4276533,0.793121642,0,51.78253997
74,18723.83782,0.472368958,1.400866882,0.492570912,38.55822766,50.4204306,0.936316262,0,51.91426472
75,18927.34847,0.471655371,1.426476605,0.489364453,38.33371587,50.4119394,0.689710275,0,51.65729738
76,19111.51927,0.470187522,1.440848914,0.489514184,38.19047363,50.4066645,1.453626796,0,51.41948687
77,19334.67747,0.469017301,1.45677134,0.489280254,38.48080599,50.40042208,1.478358036,0,51.10501438
78,19574.50348,0.46798109,1.475735891,0.490319429,38.75847659,50.40353331,1.588781133,0,50.74852454
79,19732.12259,0.467287442,1.482893021,0.492246429,38.53572381,50.40748847,1.413405844,0,50.51347812
80,19831.49209,0.467167211,1.485977313,0.494018427,38.6486578,50.41344691,1.032110403,0,50.36527143
81,19936.77221,0.467463002,1.494992308,0.4953621,38.70555409,50.422308,0.675169667,0,50.20086981
82,19960.67356,0.467927949,1.493480846,0.497802929,38.67556137,50.42947064,0.405070021,0,50.16514455
83,19988.5076,0.468852207,1.495550734,0.499315209,38.75621699,50.43531987,0,0.119828462,50.1213456
84,20028.23967,0.469885998,1.500943458,0.496260305,38.4770007,50.44287836,0,0.448763683,50.05596695
85,20103.32029,0.470069409,1.510248079,0.496548248,38.7064568,50.44813971,0.243883412,0,49.92922547
86,20142.17583,0.470223803,1.512273403,0.495309657,38.74756951,50.45372544,0.199520736,0,49.85795734
87,19986.59887,0.47012728,1.487346214,0.497259756,38.65183854,50.46061182,0.497807457,0,50.10773816
88,19872.15679,0.470668063,1.477627747,0.496980467,38.67520375,50.46950408,0.083857021,0,50.29902744
89,19827.07341,0.471028094,1.480242888,0.495994819,38.79265519,50.47749794,0.161908063,0,50.38222816
90,19721.79679,0.471032938,1.469252559,0.494818153,38.71022947,50.47668225,0.400779256,0,50.56847576
91,19732.7778,0.470888253,1.475011987,0.494955079,38.73396775,50.47618783,0.688145836,0,50.56800836
92,19683.29664,0.470696345,1.468983946,0.493623078,38.8771021,50.47873275,0.685769223,0,50.66744722
93,19710.68102,0.470335153,1.473283724,0.492395662,38.53701869,50.47771981,1.013882412,0,50.64214864
94,19738.58611,0.469738227,1.476299237,0.493230255,38.45715353,50.48041826,1.325737775,0,50.61423097
95,19798.77859,0.46941102,1.482058753,0.495752726,38.74546283,50.48064538,1.179361015,0,50.53080118
96,19764.81035,0.469620105,1.473788756,0.496691545,38.72017005,50.48307011,0.647777439,0,50.60020251
97,19731.71341,0.470072635,1.469107743,0.49669606,38.91551369,50.48607058,0.459433803,0,50.67032794
98,19673.89542,0.470447904,1.463363042,0.496136227,38.86770774,50.49036322,0.476612131,0,50.78370742
99,19587.99129,0.470659144,1.454404252,0.493333107,38.9971611,50.49086709,0.621026103,0,50.94752259
100,19488.29702,0.470314112,1.445042796,0.493901636,39.01767164,50.49071698,1.274380434,0,51.13978241
101,19553.36523,0.470184583,1.459041828,0.493512879,38.9222962,50.4894071,1.182844964,0,51.0642579
102,19602.63449,0.469825479,1.464024464,0.49409285,39.45221795,50.48599091,1.304050675,0,51.01085847
103,19581.64514,0.469653841,1.456278445,0.493176179,39.49528982,50.48091921,1.208946394,0,51.07121615
104,19722.96928,0.469429358,1.474885588,0.49309643,39.75410868,50.48239546,1.448144994,0,50.86282749
105,19725.62469,0.469044974,1.469500305,0.495235325,39.60509477,50.4837885,1.503659457,0,50.87613886
106,19670.94546,0.469285412,1.458398915,0.4984994,39.95814256,50.48132544,1.059308202,0,50.98468511
107,19734.71153,0.47022288,1.469808138,0.49995498,39.78334758,50.48603898,0.349465051,0,50.89963787
108,19828.71834,0.471116174,1.481500638,0.502930409,39.8051199,50.48624438,0.029485064,0,50.76018899
109,19959.81718,0.472364944,1.494048777,0.505048261,39.45222674,50.48282838,0,0.641226503,50.55300255
110,19966.51876,0.473739282,1.487391353,0.506338741,39.32303421,50.48506827,0,1.134919518,50.54442282
111,19968.18417,0.475218884,1.484965786,0.508320315,39.12329852,50.48986203,0,1.453688168,50.54379439
112,19855.49174,0.476810501,1.470203837,0.508420484,39.32141527,50.49683156,0,1.935396039,50.73335079
113,19788.63025,0.478220549,1.466117193,0.509369719,39.26657491,50.49941452,0,2.00374596,50.85385685
114,19908.64411,0.479510057,1.488620477,0.50941244,39.15328308,50.50168035,0,2.264110984,50.66768144
115,20029.95792,0.48032521,1.501427673,0.512311522,39.22944565,50.49948593,0,2.325278055,50.47166204
116,20200.27155,0.481532751,1.51697755,0.512470279,39.01346206,50.49827659,0,3.030789561,50.18634285
117,20321.84099,0.482473332,1.524682405,0.515177132,39.05560318,50.5058536,0,3.134302616,49.97123393
118,20331.40909,0.483786745,1.517983882,0.515385272,39.1906489,50.51476318,0,3.813284556,49.93471478
119,20331.0312,0.484992614,1.516617873,0.515670244,39.18499302,50.52637844,0,3.943694368,49.91413342
120,20208.67128,0.486018637,1.500802458,0.513970421,38.60718594,50.53777422,0,4.092574486,50.09655433
121,20144.67339,0.486627695,1.498092053,0.515884612,38.65313205,50.54521587,0,3.795450812,50.18969185
122,20141.79459,0.487456538,1.50408263,0.513712961,38.62532011,50.55270672,0,4.303938227,53.51322307
123,20201.37202,0.487607527,1.514015653,0.51427944,38.41630239,50.55541615,0,3.901596297,53.53301138
124,20201.56392,0.487776075,1.5109942,0.513782486,38.37101131,50.55967897,0,4.104758385,53.64780425
125,20516.68922,0.487560782,1.518273723,0.516184066,38.38656762,50.56701015,0,4.071232285,53.23853567
126,20698.32914,0.487790694,1.51189875,0.516493186,38.43354424,50.57706282,0,4.688592316,53.03121871
127,20821.09339,0.488112559,1.504441194,0.515451881,38.40714216,50.59726474,0,4.847311266,52.91024595
128,20845.09361,0.48823797,1.49487564,0.517577652,38.50973641,50.62131967,0,4.703209491,52.9457596
129,20838.83107,0.488834268,1.488837734,0.516914939,38.55241953,50.64329497,0,5.26755604,53.03009448
130,20900.97602,0.48920113,1.496190395,0.513025109,38.4236073,50.66307887,0,5.21479148,53.00100009
131,20897.16918,0.488622544,1.492168316,0.513977238,38.45337234,50.68070264,0,4.430667016,53.0776722
132,20924.51308,0.488409471,1.493361786,0.512261496,38.89698467,50.69783064,0,4.717010095,53.10275313
133,21014.39291,0.487870465,1.503576433,0.508660179,38.84684496,50.71900639,0,4.406985175,53.02202426
134,21015.12677,0.486628144,1.49807999,0.511841216,38.74908437,50.73835546,0,3.66232627,53.08388196
135,20941.63829,0.486360442,1.485140073,0.51182382,38.51958084,50.75901242,0,4.427281186,53.26919868
136,20831.35246,0.486240549,1.472716145,0.514175218,38.61682698,50.78367149,0,4.488485148,53.52044945
137,20684.79422,0.486662672,1.458447161,0.512189583,38.79453808,50.80542027,0,5.08375629,53.83911581
138,20617.64842,0.486659795,1.456094975,0.513936051,38.85145048,50.82383622,0,4.713959269,54.03501959
139,20564.16663,0.48694023,1.452700354,0.512025666,38.7673409,50.84063797,0,5.174830469,54.2124838
140,20558.58169,0.486774005,1.452764559,0.511442865,39.19203541,50.8554286,0,4.820686927,54.31367046
141,20627.53131,0.486490445,1.460448399,0.510771518,38.78338223,50.87287584,0,4.755406496,54.29118907
142,20504.04616,0.486042795,1.439968778,0.509844851,39.02187493,50.89081891,0,4.666953571,54.58450636
143,20533.23125,0.485717677,1.444809364,0.509051364,39.33971626,50.91026306,0,4.517233535,54.63168341
144,20588.59916,0.48515861,1.451695187,0.508780733,39.53277783,50.93331127,0,4.392448974,54.6334244
145,20638.35995,0.484589092,1.453018189,0.509163623,39.37788447,50.94817153,0,4.381204191,54.64095211
146,20908.95706,0.484225475,1.483334074,0.508385703,39.1499626,50.96848122,0,4.515839916,54.27782349
147,21075.35869,0.483509308,1.491795709,0.507803468,39.23485608,50.99168669,0,4.390818813,54.07075791
148,21154.36879,0.482878929,1.488580306,0.50432032,38.70602223,51.01463007,0,4.305646139,53.99846216
149,21248.664,0.48177907,1.494636023,0.501126882,38.61532736,51.04843877,0,3.563115454,53.89567532
150,21245.0592,0.480211391,1.489240413,0.499652951,38.60591692,51.08066543,0,2.866756916,53.94975921
151,21096.1971,0.478744489,1.46819225,0.499690882,38.38065499,51.10949314,0,2.540583217,54.24578196
152,20993.76577,0.477755402,1.460820105,0.497726565,38.56958059,51.14059428,0,2.547228015,54.47407107
153,20972.27398,0.476537255,1.464570447,0.498253208,38.56449819,51.16893939,0,2.102574402,54.5742324
154,20984.33154,0.475572727,1.467428648,0.498160075,38.76530864,51.19063061,0,2.208828398,54.61994309
155,21022.6133,0.47475246,1.470330134,0.498674207,38.99708409,51.21362268,0,2.178219574,54.62124503
156,21080.52251,0.47417634,1.474358471,0.49798878,39.34761569,51.24038921,0,2.28403685,54.58743685
157,21042.36192,0.473550562,1.465028004,0.498071768,39.29273675,51.26857362,0,2.122181166,54.70978263
158,20914.48966,0.473170986,1.44806959,0.498513316,39.34672325,51.29793777,0,2.129833122,54.9838509
159,20787.41376,0.473074346,1.436906436,0.50113186,39.73572167,51.32872826,0,2.218797078,55.26477787
160,20641.8043,0.473535505,1.425030622,0.499463378,40.30715509,51.35582802,0,2.801101918,55.58467753
161,20614.72579,0.473607402,1.427706204,0.500074301,40.26785299,51.37853945,0,2.431084324,55.71666069
162,20583.07512,0.473678915,1.42544737,0.498014434,40.4532199,51.40066221,0,2.56589623,55.85798495
163,20659.31912,0.473330637,1.433903387,0.498474519,40.47391112,51.42132138,0,2.101804784,55.82179813
164,20752.40411,0.473039567,1.440958025,0.49539696,40.24480828,51.44607391,0,2.194633374,55.75270829
165,20829.59132,0.472151371,1.443423582,0.494298765,40.07250323,51.47064516,0,1.49225367,55.7041149
166,20909.9224,0.471234613,1.447224314,0.493908045,40.20085889,51.49930253,0,1.219293961,55.64535015
167,20956.37047,0.470404773,1.447529444,0.491408113,40.06313997,51.52969357,0,1.09982991,55.63782552
168,20985.23547,0.469260534,1.447017806,0.492781402,39.94724771,51.55980751,0,0.502589364,55.65658645
169,21026.31969,0.468631455,1.449567974,0.492817499,39.93267076,51.59081173,0,0.76501067,55.65316724
170,21116.82242,0.468109368,1.458165559,0.49013762,39.775388,51.62129673,0,0.733448209,55.56488624
171,21016.52649,0.467084876,1.440815004,0.48942767,39.98906668,51.65154161,0,0.089631716,55.78830204
172,20969.49847,0.466330691,1.436140877,0.488437086,40.23682093,51.68294184,0.12470496,0,55.92949896
173,20831.54248,0.465498204,1.422556142,0.486923799,40.42643011,51.71729378,0.40622952,0,56.22500982
174,20819.17778,0.464619985,1.425669003,0.48621974,40.20236922,51.74381798,0.811071877,0,56.32036596
175,20678.80174,0.463666793,1.410523555,0.48684759,40.1214374,51.77144034,1.041756205,0,56.62952432
176,20615.31528,0.463169868,1.406245807,0.487902694,40.07066145,51.79545469,0.975967404,0,56.81972248
177,20606.22723,0.462941861,1.408395021,0.488973189,40.13946019,51.82356258,0.810379686,0,56.92346482
178,20681.46851,0.462903569,1.416724994,0.489213939,39.86758341,51.84621311,0.635518411,0,56.88746478
179,20732.44339,0.462831922,1.418161326,0.491815294,39.34557355,51.87028335,0.641876543,0,56.88702859
180,20857.85356,0.463312913,1.428103838,0.493712426,39.3426065,51.89696777,0.114594509,0,56.75946969
181,20934.51879,0.463988895,1.430587961,0.495405741,39.22270956,51.92720496,0,0.268192998,56.70499612
182,20979.82262,0.464892879,1.42987189,0.493432683,39.37075572,51.95699327,0,0.61545394,56.69780136
183,21009.45727,0.465252151,1.429775908,0.493084913,39.58037465,51.99048092,0,0.145260761,56.71378065
184,21199.83843,0.465472273,1.450618363,0.494950835,39.32658703,52.02334689,0,0.030718564,56.46038112
185,21456.91823,0.465819836,1.474383304,0.496366939,39.33100843,52.05528289,0,0.413450826,56.08381068
186,21756.50268,0.466254122,1.498091798,0.497673747,39.52618169,52.08737427,0,0.705011997,55.62005939
187,21873.10537,0.466778315,1.496424252,0.496885317,39.72757037,52.12762011,0,0.97971527,55.44161635
188,21944.76116,0.467199649,1.496329908,0.494163598,39.69431225,52.17347958,0,0.789130052,55.33050236
189,21976.46541,0.46702924,1.497546975,0.495745028,39.53180019,52.22349021,0,0.158251503,55.28128179
190,22169.32355,0.467214499,1.522341234,0.492911657,39.41625757,52.26815984,0,0.482763878,54.96187205
191,22339.99543,0.466591013,1.538109413,0.491183379,39.34407723,52.3120227,0.179563592,0,54.66703733
192,22359.83505,0.465722025,1.530483846,0.4957061,39.33035225,52.35616158,0.608276243,0,54.6122645
193,22395.7602,0.466098547,1.532750596,0.495517659,39.38494601,52.40876044,0,0.363105998,54.52945561
194,22342.21918,0.466337155,1.525956962,0.495878631,39.57602943,52.46323646,0,0.296996013,54.59321921
195,22368.5809,0.466675105,1.532523107,0.494158071,39.67991051,52.51210602,0,0.353742415,54.52745128
196,22354.23264,0.466522173,1.531865813,0.497813313,39.55765742,52.56256893,0.056911377,0,54.5277376
197,22248.79389,0.467159009,1.518214784,0.498140711,39.75939044,52.61070354,0,0.735214982,54.6805168
198,22080.02191,0.467857882,1.500914601,0.496712304,39.96031732,52.66247857,0,0.79701647,54.94543056
199,21998.13458,0.468225499,1.499345782,0.498161003,39.93862489,52.71382389,0,0.464684598,55.07656968
200,21886.7417,0.468731062,1.491143354,0.497337528,40.07254584,52.76088371,0,0.773283949,55.26204682
201,21724.57944,0.469013252,1.475056962,0.496577603,39.95018221,52.80460963,0,0.577475703,55.53913335
202,21613.39803,0.469185774,1.46818891,0.495099114,40.3869003,52.85154419,0,0.391469038,55.74176613
203,21557.54493,0.469000157,1.467309361,0.495801618,40.19451885,52.897078,0,0.039246554,55.85944821
204,21573.20046,0.468942851,1.471977275,0.491044815,39.78151462,52.93888747,0,0.170706521,55.86171455
205,21567.89406,0.467879235,1.470021956,0.490425555,39.59718127,52.98176396,0.925043794,0,55.89785957
206,21617.45468,0.466933783,1.474715046,0.490261988,39.47686605,53.02648301,1.113940475,0,55.84304547
207,21637.71056,0.466091425,1.474594468,0.487386942,39.22805755,53.07380559,1.203484143,0,55.83382259
208,21643.7155,0.464862221,1.472801882,0.4829414,39.29886492,53.12011411,1.905366131,0,55.84701689
209,21725.73231,0.463011045,1.482217002,0.483912675,39.008307,53.16852881,2.977207759,0,55.73334313
210,21773.8548,0.46162936,1.484798066,0.482771266,39.21657793,53.21620085,2.852007546,0,55.67082043
211,21848.20654,0.460314134,1.490482439,0.485734234,39.29011035,53.26307648,3.19787553,0,55.56157244
212,21995.30248,0.459824757,1.506010502,0.484929706,39.41529361,53.31365723,2.624484292,0,55.32651957
213,22068.20808,0.459163276,1.508445009,0.487499403,39.6905837,53.36375911,2.884366985,0,55.20550529
214,22006.846,0.459206462,1.495109857,0.48651405,39.554531,53.41521571,2.387786883,0,55.30324648
215,21916.03258,0.459198809,1.48533699,0.484383711,39.19853337,53.47124431,2.678737373,0,55.45392186
216,21899.90341,0.458806512,1.489018856,0.485210499,39.23829791,53.52545265,3.233301591,0,55.48613471
217,21988.2245,0.458570239,1.503286747,0.485108321,39.16705234,53.57389637,3.132750361,0,55.3455746
218,22060.06827,0.458234093,1.508979246,0.484778719,39.09402994,53.62080374,3.237133886,0,55.2267802
219,22143.89198,0.457909118,1.514879471,0.489357591,38.91062451,53.67109138,3.393363323,0,55.08345317
220,22090.82973,0.458551023,1.503510165,0.490135073,38.87464173,53.72643567,2.444544812,0,55.16253968
221,22124.13969,0.459360511,1.508971364,0.489573157,39.06854206,53.78182794,2.327755731,0,55.10129879
222,22167.79614,0.459808718,1.515544436,0.489069332,38.91599811,53.83817614,2.508724921,0,55.02070953
223,22301.80899,0.460024703,1.531337804,0.487806539,38.92581044,53.8894218,2.679685079,0,54.7869732
224,22345.81262,0.459840832,1.531224167,0.490482644,38.79542813,53.9441799,3.024563485,0,54.69443537
225,22238.55524,0.460306967,1.512966979,0.490306747,38.74063944,54.00079636,2.488165858,0,54.85077965
226,22100.01112,0.460829297,1.499274187,0.491427946,38.70595191,54.06184316,2.580176176,0,55.06604953
227,21851.42723,0.46152142,1.475742678,0.49026433,38.68581543,54.12035762,2.380658633,0,55.4732924
228,21837.08112,0.461981974,1.486385077,0.49221969,38.29913089,54.17202693,2.690200403,0,55.506673
229,21898.63057,0.462515153,1.499391305,0.492075508,38.13877195,54.2217268,2.302812944,0,55.41468152
230,21866.85498,0.462804837,1.491106084,0.492691419,38.00700054,54.26588626,2.378117549,0,55.47404374
231,21862.92265,0.46329146,1.48933387,0.492485574,38.31170753,54.31855722,2.282814463,0,55.48910843
232,21876.53747,0.463626351,1.491622153,0.491869779,38.7229382,54.37552934,2.369429596,0,55.47522631
233,21810.1651,0.46373646,1.482217054,0.491539792,38.61359144,54.42760015,2.549620775,0,55.59357153
234,21811.40219,0.463854466,1.484312109,0.490864848,38.18452605,54.48017095,2.66874916,0,55.60366246
235,21816.49165,0.463752267,1.486093325,0.48976745,38.14384018,54.53408217,2.867480129,0,55.60726385
236,21893.73946,0.463433217,1.495284133,0.491140737,38.0643026,54.58425971,3.165186757,0,55.49046803
237,21946.88533,0.463375776,1.498659881,0.487931335,38.27983585,54.6366618,2.911789377,0,55.40883398
238,21951.9734,0.462698694,1.495309022,0.487865882,38.63629367,54.68971529,3.684235622,0,55.40376676
239,21961.53433,0.462200957,1.495486237,0.491729709,38.54444752,54.74568295,3.765372938,0,55.39093108
240,22083.75884,0.462566276,1.511659454,0.494732884,38.70599606,54.80127698,2.960817505,0,55.19001129
241,22212.086,0.463314866,1.523958708,0.4980117,39.24444554,54.8547555,2.329088149,0,54.97111435
242,22320.55243,0.464533437,1.530962367,0.497803679,39.05401285,54.90866055,1.618684426,0,58.10505269
243,22384.36802,0.46547872,1.533421769,0.501598895,39.42394364,54.96834922,1.67652861,0,58.10634819
244,22351.07282,0.467024436,1.525638794,0.50384867,39.43645846,55.02981261,0.832787165,0,58.26515187
245,22595.7201,0.468490186,1.526016513,0.50366871,39.53164806,55.091296,0.316669108,0,57.96359013
246,22853.19109,0.469586818,1.533939068,0.507082902,39.47181799,55.15206666,0.33608231,0,57.62503231
247,22908.51085,0.471059927,1.517213582,0.507541328,39.2139812,55.22185766,0,0.453995909,57.606376
248,22951.43991,0.47255242,1.511453841,0.507262774,39.30769268,55.29404308,0,0.596326932,57.60479734
249,22948.94973,0.473698227,1.5073428,0.5050796,39.13861368,55.37050723,0,0.574990207,57.67604885
250,22871.28092,0.474191586,1.495928431,0.502080403,39.16447999,55.43924345,0,0.122629816,57.87255697
251,22809.15812,0.474075259,1.490189675,0.49959315,39.10648926,55.50815784,0.525751471,0,58.04816733
252,22770.38928,0.473478411,1.488056787,0.501890193,39.12863392,55.57690673,1.07518474,0,58.18889256
253,22794.80849,0.473434964,1.492128314,0.504209541,39.35649246,55.64243957,0.559439189,0,58.22695408
254,22740.32739,0.473798538,1.483411352,0.504004064,39.49665661,55.70837166,0.026030253,0,58.39474289
255,22631.79908,0.474138627,1.469868246,0.499893541,39.46462296,55.7755048,0.049212782,0,58.65595305
256,22587.49657,0.473675118,1.467896459,0.502762659,39.26832231,55.84543647,0.954113267,0,58.81723728
257,22615.21378,0.473815507,1.473240386,0.503741985,39.19545818,55.91206901,0.307712769,0,58.86151607
258,22556.08017,0.474037588,1.463777922,0.505875109,39.24657805,55.97545105,0.071680174,0,59.04854071
259,22486.4804,0.474746913,1.455002953,0.507137641,39.14624828,56.04127095,0,0.429920195,59.25676559
260,22520.31914,0.475603447,1.461003094,0.509941176,39.04757978,56.1106002,0,0.746934367,59.29732319
261,22516.59616,0.476728521,1.458805791,0.510960885,39.3234444,56.17612335,0,1.418388607,59.3982178
262,22545.10431,0.47786536,1.459568993,0.51176622,39.47866022,56.24036919,0,1.703009452,59.44571808
263,22574.41085,0.478913525,1.460419703,0.51084764,39.47568258,56.30942508,0,1.944897368,59.49006533
264,22626.23623,0.479554424,1.463307303,0.509113464,39.3139562,56.37748453,0,1.802471632,59.49506559
265,22702.80319,0.479691317,1.468477864,0.506147729,39.52101948,56.44659666,0,1.471076945,59.45557906
266,22763.43146,0.479166479,1.470514609,0.506287802,39.77395491,56.51640354,0,0.852427932,59.43771422
267,22806.4448,0.478779617,1.470798678,0.506822093,40.02998281,56.58743287,0,0.917826771,59.44528039
