TIME1,FT101,PI101,PI102,PT101,TT101,LV101,PV101A,PV101B,FV101
46,19274.24714,0.469137451,1.417997371,0.493020944,38.90214914,50.01582113,1.133963585,0,51.98778911
47,19058.26225,0.46916323,1.395182266,0.49427534,38.90925351,50.01086077,0.560174226,0,52.39363614
48,18832.19026,0.469550575,1.377062329,0.495299751,38.8072211,50.00705691,0.315692872,0,52.83009115
49,18668.11633,0.470105914,1.367853685,0.497597547,38.89375373,49.99580657,0.116173801,0,53.17785
50,18427.87377,0.470977563,1.347428584,0.497635012,38.84078092,49.9795622,0,0.376127791,53.66285418
51,18206.04934,0.471805672,1.330737062,0.495103119,38.53497205,49.9611014,0,0.371362627,54.13258611
52,18144.28362,0.472001315,1.333112929,0.497505305,38.42345736,49.943194,0.212586512,0,54.35017711
53,18163.07921,0.472488119,1.338673741,0.498342239,38.36239845,49.91975523,0,0.302173432,54.4376671
54,18302.06808,0.472961749,1.35221604,0.497834468,38.27223847,49.89389835,0,0.477181332,54.32395254
55,18547.92449,0.4731114,1.373172017,0.499127836,38.16083508,49.87299766,0,0.353561293,54.02351511
56,18824.6923,0.473341086,1.392568746,0.502773163,38.03329484,49.85470248,0,0.633305315,53.65590631
57,18889.89744,0.474176952,1.384373036,0.502494978,37.90046703,49.84094505,0,1.450529562,53.62262465
58,18873.1636,0.474990883,1.374434568,0.502206058,38.09437326,49.83286364,0,1.403051446,53.72151634
59,18857.38963,0.47567326,1.37218031,0.500805649,38.04290135,49.82790388,0,1.351622204,53.81988174
60,18951.1698,0.475914825,1.384160295,0.500720605,38.11158531,49.81530787,0,1.047963434,53.73695861
61,19041.47637,0.475954142,1.391177138,0.501067304,37.77543333,49.799038,0,1.033217092,53.6538136
62,19049.05855,0.476036509,1.385970057,0.500076584,37.79551443,49.78335462,0,1.115360863,53.70254237
63,19149.13375,0.475996406,1.395415245,0.49768365,37.62920269,49.77272289,0,0.897823722,53.5968775
64,19215.48979,0.475375832,1.399175658,0.496512123,37.52460224,49.76273693,0,0.358638465,53.54091648
65,19253.13526,0.474650081,1.398647849,0.494546142,37.42926901,49.749053,0,0.081719175,53.52848307
66,19351.01542,0.473708611,1.407611163,0.49238866,37.55961365,49.73939619,0.380792987,0,53.41340982
67,19363.9401,0.472440639,1.404452486,0.495213662,37.42571167,49.72943848,0.897301327,0,53.43343817
68,19401.71977,0.472065195,1.40635515,0.495204401,37.68058228,49.71807216,0.302125719,0,53.41128063
69,19403.90984,0.47173968,1.40487197,0.492833544,37.72927253,49.70984562,0.330539026,0,53.4459263
70,19282.37636,0.471026593,1.388922999,0.493529319,37.49953607,49.69876217,0.891543056,0,53.68630777
71,19193.2169,0.47074487,1.382120243,0.493109481,37.34000258,49.68844793,0.774061192,0,53.88059702
72,19171.57997,0.470421061,1.384538689,0.493968923,37.89181381,49.67721772,0.904323413,0,53.968235
73,19159.97783,0.47025645,1.384497441,0.496780773,38.33379192,49.66001436,0.748417107,0,54.04055984
74,19153.10043,0.470682823,1.383203224,0.49817911,38.39184924,49.64301123,0.147516019,0,54.10576526
75,19146.10959,0.471308676,1.381704796,0.500283543,38.43517917,49.62876809,0,0.150103384,54.17159959
76,19212.43306,0.472232521,1.389065354,0.502889783,38.54512178,49.6145942,0,0.614638167,54.11588632
77,19257.98039,0.473407623,1.39135725,0.50249002,38.33658414,49.6001705,0,1.203904622,54.09049985
78,19164.88952,0.474275648,1.376552237,0.500323184,38.24716468,49.58564196,0,1.129651829,54.2928923
79,19103.79271,0.474699965,1.371099422,0.498216424,38.33400156,49.57440491,0,0.654725408,54.44800447
80,19032.96726,0.474600534,1.366088762,0.496322274,38.38497129,49.56291211,0,0.181428732,54.62321529
81,19049.50582,0.474148367,1.370553268,0.494318086,38.59520781,49.54501599,0.255511773,0,54.65758522
82,19049.92897,0.473302569,1.370044128,0.49321537,38.47837913,49.5274559,0.727683751,0,54.71771272
83,19133.01324,0.472418243,1.378080583,0.489240931,38.61213632,49.50930104,1.007596604,0,54.64026505
84,19220.31227,0.470829877,1.384232917,0.489414619,38.51592005,49.49403838,1.941148255,0,54.55048661
85,19380.68354,0.469567599,1.397658159,0.491003992,38.43545786,49.477994,1.961156429,0,54.33352884
86,19419.84382,0.468780883,1.3942741,0.49276668,37.99406878,49.46504984,1.660972417,0,54.30800239
87,19501.29466,0.468610635,1.399303009,0.489550976,38.12551088,49.45308399,1.312964377,0,54.20959819
88,19477.56661,0.467784178,1.392911582,0.488653898,38.17153219,49.44487737,2.07788874,0,54.28099879
89,19406.62477,0.467033022,1.383696727,0.484983048,38.1246735,49.43265446,2.337649465,0,54.43248175
90,19405.81827,0.465766041,1.386525008,0.487632889,38.47185384,49.42223009,3.227829861,0,54.47179978
91,19406.35834,0.465202647,1.387611608,0.485356333,38.72014012,49.40827647,2.712883754,0,54.50892874
92,19327.63995,0.464286899,1.377496305,0.487277002,39.06174716,49.39154193,3.294266451,0,54.6779092
93,19273.81289,0.46404158,1.373235796,0.487567968,39.03749543,49.37765287,2.941695732,0,54.81050848
94,19242.4413,0.46389236,1.372273231,0.492269126,39.33670396,49.36407316,2.946059414,0,54.90918678
95,19145.00937,0.464687257,1.362239479,0.492513744,38.78560294,49.3464172,1.954324384,0,55.11979726
96,19131.16618,0.46545861,1.363581601,0.491534084,39.01028557,49.32907616,1.941682858,0,55.19755174
97,19069.66923,0.465806304,1.357784129,0.49226536,39.29231066,49.31264562,2.203770585,0,55.35548802
98,19091.04917,0.466279852,1.361347744,0.491861753,39.28695687,49.2927424,2.085430273,0,55.37945297
99,19133.24289,0.466504836,1.365461998,0.491597784,39.22216168,49.27548541,2.218984334,0,55.36741548
100,19001.06824,0.466594928,1.347620296,0.494808646,39.30899279,49.25619836,2.323269514,0,55.64282655
101,18956.67611,0.467515268,1.345360381,0.495984119,39.43843684,49.23957483,1.645432459,0,55.78062668
102,19016.06727,0.468416945,1.355229592,0.494606967,39.70078759,49.22440989,1.408915659,0,55.74857253
103,18974.51396,0.468725438,1.348049218,0.495458472,39.58585973,49.20126521,1.741550918,0,55.88068892
104,18949.9728,0.469258123,1.344361374,0.495216809,39.72796492,49.18051744,1.579198164,0,55.98715652
105,18813.2402,0.469639578,1.330072444,0.496272504,39.84202692,49.16496271,1.658671604,0,56.28188131
106,18749.73777,0.470279546,1.327008912,0.495966398,39.67776471,49.14494226,1.446919888,0,56.46350198
107,18716.43354,0.470677312,1.326738267,0.497243935,39.66466972,49.12464753,1.536448076,0,56.59893701
108,18617.44926,0.471213769,1.316934296,0.498148131,40.04827781,49.09935721,1.270548277,0,56.8457951
109,18555.91222,0.471916077,1.312710647,0.499740034,40.20906672,49.07578631,1.081810455,0,57.03667598
110,18472.83223,0.472778118,1.306315689,0.501188168,40.26398312,49.05343336,0.733021637,0,57.26734269
111,18368.72649,0.473786381,1.29775615,0.505630057,40.26095697,49.02732548,0.40789713,0,57.53831339
112,18307.44445,0.475527994,1.294665443,0.506958608,40.16435627,49.00164226,0,0.600283824,57.74468821
113,18274.68312,0.477155598,1.293433108,0.505542221,40.36379661,48.97465408,0,0.93083731,57.90752661
114,18085.1429,0.478149978,1.275117611,0.507837673,40.09197098,48.94562596,0,0.649714411,58.33334182
115,17943.2665,0.479599158,1.265799356,0.512772571,40.05124662,48.91747729,0,1.197820976,58.69197501
116,17995.81368,0.481735489,1.276643225,0.515335474,40.44194479,48.89003391,0,2.353747801,58.73616745
117,18152.88706,0.483739211,1.29108543,0.517077928,40.26870967,48.85485708,0,3.001931575,58.60306527
118,18512.3829,0.485557377,1.32011446,0.513463741,40.06405728,48.81962612,0,3.479199937,58.12307941
119,18777.86992,0.486038459,1.331813727,0.512050166,40.22323271,48.79251276,0,2.758129361,57.77651651
120,18896.73945,0.486182683,1.328540059,0.512526264,40.141862,48.77050961,0,2.513418836,57.65693394
121,19055.75873,0.486533946,1.336858837,0.513233692,39.8010849,48.75842531,0,2.687054871,57.46293452
122,19220.48413,0.48687405,1.347605456,0.513880624,39.7667032,48.74527026,0,2.915474384,60.5772629
123,19393.79411,0.48721391,1.358347486,0.509893256,39.91417188,48.72711248,0,3.134142817,60.46676411
124,19441.84671,0.486647137,1.355032475,0.508623123,39.77754359,48.71242538,0,2.311334669,60.55360176
125,19706.14414,0.485776521,1.355921209,0.507334302,39.82298015,48.70045083,0,2.079332619,60.27753265
126,19857.10336,0.484802575,1.350676521,0.509381168,40.15218366,48.69048384,0,1.83613072,60.17314328
127,19885.03618,0.484490232,1.338077246,0.505537373,40.0194349,48.68735942,0,2.338037668,60.26380845
128,19911.06377,0.48360895,1.333865502,0.503937693,39.90836131,48.68581483,0,1.522858214,60.35585623
129,20000.09753,0.482568145,1.339504151,0.501266388,40.09156811,48.68278348,0,1.192586059,60.34139597
130,20218.47888,0.481105082,1.357110997,0.501921375,40.36216983,48.67500177,0,0.611863995,60.10600316
131,20369.72395,0.479892238,1.362705179,0.505063218,40.27575364,48.66816713,0,0.766528717,59.96834871
132,20515.84221,0.47958711,1.368190626,0.502963669,40.16938226,48.66548654,0,1.485581942,59.82954559
133,20678.17726,0.47891312,1.377501832,0.5019077,40.31548678,48.67024698,0,1.039981281,59.65440617
134,20752.36264,0.478102633,1.37710037,0.5031373,39.91345077,48.6744974,0,0.818160546,59.61555836
135,20981.87051,0.477767014,1.396638234,0.500988786,39.97666692,48.67998374,0,1.10592766,59.31350605
136,21088.61163,0.47687262,1.399172325,0.504324279,40.24277842,48.68871652,0,0.638692759,59.20104911
137,21254.42874,0.476903971,1.409662696,0.505037822,40.34161718,48.69578811,0,1.396284762,58.9834583
138,21344.08867,0.477001242,1.412493079,0.503777049,40.32295845,48.71145199,0,1.580972315,58.88198074
139,21437.58971,0.476861931,1.41718731,0.503561559,40.13828364,48.72527085,0,1.324376045,58.76837334
140,21578.45047,0.476692543,1.428962954,0.505468275,40.04856544,48.74294617,0,1.296556783,58.56997529
141,21672.52699,0.476851056,1.433541734,0.507698566,40.15924091,48.76046114,0,1.746109884,58.44041113
142,21674.87248,0.477447386,1.428266913,0.507036516,40.27143948,48.77973795,0,2.279116059,58.45746651
143,21606.85449,0.477886746,1.419198737,0.505244375,40.4908462,48.80367603,0,2.172165917,58.59145659
144,21600.85673,0.477957384,1.421311256,0.503190676,40.3845039,48.82806574,0,1.806738806,58.62659819
145,21535.69688,0.477533346,1.415314946,0.502885395,40.11175105,48.85001945,0,1.372473862,58.76056935
146,21465.70977,0.477193931,1.409175579,0.501877011,40.06244396,48.86997714,0,1.321181613,58.9067433
147,21290.85163,0.476750386,1.392613313,0.504266568,40.30554379,48.89355739,0,1.109660672,59.23190183
148,21180.3683,0.477005016,1.386661208,0.503387721,40.28194552,48.91575019,0,1.65882934,59.46113158
149,21030.61955,0.476995587,1.376026956,0.501359947,40.43464702,48.93771897,0,1.484115591,59.76276992
150,20923.51957,0.476638179,1.369713019,0.500684407,40.55107945,48.95539069,0,1.045484987,60.00302463
151,20865.56148,0.476208999,1.367952549,0.501671083,40.56062656,48.97508931,0,0.900630502,60.16836164
152,20978.85159,0.476022446,1.382264679,0.500204575,40.42400426,48.99322857,0,1.126890135,60.05245097
153,21204.262,0.475394081,1.402559212,0.498497888,40.68259063,49.01223303,0,0.805383558,59.74272155
154,21290.25636,0.474396057,1.400731448,0.496219016,40.54514204,49.03335601,0,0.421650784,59.65055416
155,21215.75819,0.473279124,1.384953589,0.499733431,40.62882194,49.06233217,0.100496542,0,59.8199427
156,21121.42544,0.473276296,1.375723147,0.500196746,40.81672243,49.09822175,0,0.671208642,60.02710388
157,21093.2672,0.473389195,1.377025767,0.502207957,40.84536336,49.12999139,0,0.774220087,60.13018796
158,20999.62799,0.473802651,1.368918815,0.504190033,40.58731051,49.15540598,0,1.22883012,60.34403451
159,20780.24439,0.474609081,1.348468307,0.501745552,40.50819088,49.18061983,0,1.687932163,60.77311262
160,20634.9645,0.474943176,1.340679091,0.506226879,40.51527495,49.20959696,0,1.159746942,61.09292273
161,20549.63716,0.476061383,1.338795616,0.509650314,40.66989403,49.2362144,0,2.179886588,61.32226969
162,20602.51522,0.47758275,1.347527692,0.51084621,40.7186788,49.25655336,0,2.986119147,61.32710383
163,20566.75321,0.478901791,1.341786244,0.509856738,40.74460146,49.27907468,0,3.308870234,61.47605083
164,20570.22659,0.479857004,1.340549291,0.505796432,40.95750634,49.30435182,0,3.145398583,61.56199892
165,20490.34225,0.479789671,1.331643998,0.507571895,41.0122753,49.335556,0,2.28401171,61.78643196
166,20633.54086,0.480176455,1.347204265,0.501756842,40.94927973,49.36362971,0,2.71625879,61.64476757
167,20769.07886,0.479082965,1.356530113,0.503278759,41.49239923,49.39302013,0,1.446609931,61.50668572
168,20912.23462,0.478476244,1.363093579,0.506684696,41.32599388,49.41951186,0,1.79946472,61.34725349
169,21049.36439,0.478662318,1.369747857,0.509427189,40.77461468,49.45573473,0,2.585536686,61.18868655
170,21128.4254,0.479333272,1.370870182,0.510062792,40.92962574,49.49423585,0,3.240734744,61.1179697
171,21242.04567,0.480035371,1.377848563,0.512182236,40.95131338,49.53409172,0,3.435912783,60.98468635
172,21411.75336,0.480962738,1.391041044,0.514647223,41.01761843,49.57596219,0,3.969192788,60.75080182
173,21525.81129,0.482097341,1.395801948,0.512926847,41.02760831,49.61738666,0,4.592049699,60.59865721
174,21535.03846,0.482692441,1.390197196,0.511859393,41.2987607,49.66209467,0,4.28466464,60.61365128
175,21564.06621,0.483062434,1.391420644,0.512822139,41.29751622,49.7117714,0,4.115051346,60.59510664
176,21638.09594,0.48351993,1.398817795,0.510719946,41.36506374,49.76139633,0,4.39737729,60.49982094
177,21749.93349,0.483390805,1.40815279,0.508700217,41.424679,49.80793985,0,3.993854562,60.33688511
178,21976.30572,0.482824947,1.428330973,0.508442228,41.63190327,49.85655536,0,3.597365179,59.97620598
179,22110.30663,0.48216676,1.433752995,0.507099373,41.44676565,49.9089525,0,3.58703983,59.75474489
180,22097.99114,0.481434614,1.424113628,0.504814748,41.27567814,49.96463197,0,3.330658396,59.76817824
181,21902.43653,0.48055322,1.401614553,0.503899634,40.71341484,50.02740106,0,2.854522002,60.08730968
182,21778.24703,0.479873742,1.395614306,0.502577424,40.75114031,50.08899852,0,2.67464501,60.30020507
183,21682.89649,0.479007712,1.393109145,0.499298053,41.33085116,50.14543786,0,2.397934497,60.47306057
184,21695.7708,0.477626375,1.399178676,0.496496872,41.20242454,50.19452853,0,1.672612317,60.47193234
185,21659.93745,0.475863901,1.395471386,0.495929634,41.10188686,50.24625413,0,1.037085248,60.5510297
186,21651.32617,0.474398326,1.39443283,0.495024666,41.07715203,50.29968053,0,0.889905769,60.58712288
187,21638.14793,0.473036123,1.39327083,0.4907156,40.79795801,50.35740616,0,0.663448527,60.63136659
188,21754.60269,0.471084764,1.405984939,0.488793797,40.65904989,50.41353703,0.335610218,0,60.4607444
189,21810.09226,0.468993268,1.407843018,0.489756019,40.44846017,50.47049284,0.820040915,0,60.38411519
190,21748.047,0.467556638,1.396720671,0.490217133,40.33710828,50.52791634,0.664694103,0,60.4995126
191,21591.45445,0.466644768,1.381010089,0.490403624,40.16832709,50.59157798,0.61705483,0,60.77620759
192,21492.78186,0.4660712,1.376642652,0.493930858,39.76503435,50.65432287,0.628806678,0,60.96654569
193,21424.82341,0.466269328,1.374988104,0.494890782,39.8756417,50.7121185,0,0.113804457,61.11209051
194,21459.33746,0.466590678,1.381677157,0.494070865,39.67507326,50.76580921,0,0.296886999,61.09147043
195,21593.25707,0.466584468,1.395129105,0.491801738,39.68418037,50.82172362,0,0.083895011,60.90323061
196,21827.54666,0.466002931,1.414714664,0.493651935,39.9494658,50.87916266,0.460403363,0,60.53940427
197,22047.19196,0.465772284,1.428232587,0.495447665,40.28163042,50.94087138,0.088274374,0,60.18495151
198,22197.71913,0.465924684,1.433564288,0.495468405,40.49437299,51.00799142,0,0.28174835,59.93145402
199,22426.87658,0.466098303,1.451757039,0.496801415,40.4780767,51.08127828,0,0.261387348,59.53748199
200,22526.81402,0.466377007,1.454182385,0.495737632,40.44046648,51.15653028,0,0.537057288,59.343866
201,22497.99246,0.466477915,1.444778791,0.497796896,40.45213495,51.23106318,0,0.27958204,59.35810898
202,22496.28069,0.467114511,1.445904633,0.498393304,40.41171818,51.31156421,0,0.720503109,59.32908583
203,22481.1515,0.467700961,1.446618592,0.501724858,40.44738471,51.38977321,0,0.842876059,59.32249885
204,22565.37881,0.468833631,1.458267913,0.500140463,40.44816488,51.46341811,0,1.585304627,59.15155091
205,22626.47549,0.469312165,1.463560543,0.499191507,39.9044378,51.53956322,0,1.237510378,59.01370179
206,22661.04298,0.469511112,1.464437932,0.497199401,40.19374163,51.61667471,0,1.024293337,58.91608705
207,22626.14578,0.469305172,1.458892289,0.499092175,39.90198259,51.69893958,0,0.570626747,58.93184924
208,22657.70666,0.469591371,1.464458414,0.499827194,39.56676453,51.78193122,0,0.982043855,58.83925862
209,22683.80351,0.469893278,1.468281877,0.501716781,39.41516213,51.86459439,0,1.142797639,58.75374023
210,22723.32324,0.470501017,1.472275099,0.505193196,39.49145873,51.9453298,0,1.567949031,58.64421597
211,22583.58748,0.471670596,1.454757108,0.506199375,39.64888699,52.02975659,0,2.361322999,58.83044358
212,22513.81107,0.473009872,1.451657324,0.505729945,39.54977387,52.11562049,0,2.616778899,58.90920193
213,22417.24054,0.473940244,1.446398049,0.508683305,39.26167843,52.20293739,0,2.545019054,59.03701138
214,22366.44337,0.475295786,1.445339582,0.503761231,38.99252546,52.28328849,0,3.242516319,59.09483448
215,22327.3987,0.475372853,1.444259564,0.50461052,38.8303426,52.36610443,0,2.18034681,59.13635244
216,22411.22949,0.475598442,1.45626722,0.504281838,38.87258331,52.44866791,0,2.392548271,58.97590448
217,22349.21677,0.475582171,1.446535853,0.503791123,38.90793768,52.5326513,0,2.343788454,59.05277497
218,22201.96273,0.475625534,1.429993174,0.503193434,38.96005045,52.61740475,0,2.256682193,59.27545582
219,22068.98778,0.475675196,1.421385047,0.503509382,39.1647051,52.7078111,0,2.142754481,59.48380051
220,21809.07585,0.475774909,1.399504262,0.50452853,39.0616485,52.79290267,0,2.231564649,59.91187875
221,21561.26313,0.476226061,1.382661774,0.504011065,38.98246886,52.87316882,0,2.480684259,60.33645827
222,21475.21558,0.476530404,1.385062217,0.505171066,39.09726616,52.95375689,0,2.388902709,60.50772054
223,21450.86947,0.476851665,1.38804457,0.504277537,39.04241865,53.02795499,0,2.672543855,60.58181868
224,21427.22879,0.476874343,1.385837325,0.505202461,39.26240494,53.10019022,0,2.49949397,60.65630111
225,21425.67743,0.477103239,1.385339463,0.505837947,39.27800159,53.17821548,0,2.731590704,60.69553994
226,21379.88474,0.477400508,1.379829511,0.501986383,39.30704133,53.25846985,0,2.903506301,60.80849563
227,21343.70643,0.476919782,1.376511102,0.502377315,39.05588626,53.33787278,0,2.067087319,60.90838371
228,21394.66426,0.476616353,1.38317681,0.501740236,39.21409904,53.41778573,0,2.166167579,60.86559267
229,21413.52452,0.476144715,1.383329348,0.501086156,38.99775985,53.49570193,0,2.035581477,60.87295068
230,21432.48362,0.47566306,1.383003868,0.499837214,38.99516082,53.57341404,0,1.897657915,60.87893716
231,21509.96241,0.475036023,1.389857914,0.495329059,38.90821486,53.65498506,0,1.621995145,60.78633351
232,21747.96687,0.473555173,1.412627299,0.495199386,38.98284066,53.73555924,0,0.604511079,60.42165649
233,21978.9105,0.472137186,1.428488109,0.494274406,38.88011603,53.81570122,0,0.549579577,60.05349642
234,22303.19515,0.470779326,1.45313766,0.496421263,38.55793412,53.89875694,0,0.314593227,59.51523649
235,22615.86334,0.469984852,1.475020546,0.497619333,38.45642573,53.98993808,0,0.767218739,58.97555213
236,22633.01221,0.469528335,1.461526473,0.496498631,38.64912053,54.08307107,0,1.017700356,58.90760116
237,22597.909,0.469232851,1.453493519,0.497350866,39.12609805,54.18212789,0,0.751888375,58.92550011
238,22601.02888,0.469228665,1.45802405,0.498379973,38.99964497,54.28430298,0,0.924809806,58.88204247
239,22535.41386,0.469351707,1.452868158,0.497459108,39.17636248,54.37583091,0,1.142303248,58.95276
240,22510.43316,0.469338585,1.453298733,0.501129274,39.15068128,54.46525517,0,0.925738131,58.9600614
241,22411.36747,0.470035857,1.44472381,0.500155193,39.03654157,54.55794024,0,1.739385658,59.09223899
242,22449.38969,0.47048123,1.453631222,0.498529567,39.46565454,54.64815009,0,1.525941382,62.33064249
243,22419.32758,0.470378985,1.450892881,0.499981059,39.66960379,54.73957228,0,1.160216351,62.4799049
244,22516.36766,0.470647531,1.462715636,0.501671744,39.88139117,54.8279389,0,1.479440233,62.41959325
245,22890.65354,0.470769412,1.475565552,0.50185369,39.8353176,54.92156804,0,1.860585697,61.89173401
246,23176.07455,0.470817783,1.478696426,0.501835309,39.78127503,55.01315045,0,1.910809128,61.48779163
247,23404.15681,0.47089237,1.480661027,0.505109326,40.20329635,55.12179118,0,1.916859452,61.16099397
248,23542.72149,0.471651889,1.481175441,0.504740141,40.13894374,55.23473238,0,2.665244393,60.96855632
249,23631.5641,0.472228059,1.482379435,0.504524038,40.10598378,55.34728936,0,2.61009444,60.84998803
250,23787.02837,0.472666615,1.495926481,0.503332075,40.24559379,55.4591191,0,2.587434016,60.61487538
251,23904.88509,0.472667884,1.503665196,0.504511224,40.51232092,55.57019421,0,2.343528582,60.43239199
252,23994.60057,0.472906528,1.507983361,0.502288996,40.65339207,55.68121451,0,2.627753104,60.28919278
253,24047.38859,0.472671029,1.509956991,0.502977248,40.5402168,55.79731203,0,2.151452467,60.20169908
254,24182.35924,0.472639519,1.524110499,0.501137825,40.54880632,55.91418515,0,2.319242818,59.97407505
255,24315.09343,0.472133089,1.535661706,0.497295178,40.46122149,56.03119131,0,1.920827626,59.74153437
256,24378.30007,0.470925435,1.536710577,0.500817713,40.30526534,56.14817912,0,1.060568853,59.61619255
257,24487.76291,0.47073091,1.546949052,0.499859143,40.02777688,56.27019356,0,1.840024028,59.40983517
258,24469.82201,0.470314918,1.541054431,0.495998093,40.01900166,56.39441795,0,1.628363892,59.40847199
259,24512.96666,0.469325734,1.546479472,0.496818521,39.96261311,56.51691258,0,0.756922327,59.30661069
260,24543.39942,0.468640015,1.550871137,0.497385648,40.16571851,56.64275426,0,0.919918346,59.22314071
261,24516.7723,0.468189388,1.5465231,0.494373985,40.41648598,56.76485685,0,1.030307308,59.23267068
262,24538.62446,0.467297642,1.550807355,0.495653801,40.35502981,56.88983108,0,0.336798518,59.16323526
263,24498.68487,0.466788221,1.546527555,0.495769512,40.36815551,57.01600978,0,0.594453801,59.19522277
264,24467.26551,0.466462723,1.544312281,0.49680792,40.14731198,57.14005662,0,0.596642522,59.21558875
265,24413.30058,0.466417505,1.540300714,0.496438331,40.19300841,57.26664645,0,0.80753591,59.2754814
266,24425.63052,0.466331533,1.545060815,0.495253802,39.68252942,57.39154033,0,0.706637165,59.22851315
267,24372.81255,0.465960602,1.539252316,0.494329737,39.66763114,57.51661105,0,0.419936785,59.28916189
268,24152.74897,0.465549915,1.513634951,0.494962948,39.87135892,57.64114242,0,0.185455911,59.63148769
